0.527585,-0.00748043,-0.0494103,-0.331624,-0.00714399,0.00827445,-0.504083,0.679102,
0.530587,-0.00748043,-0.033293,-0.338462,-0.00716628,0.00637593,-0.504348,0.563258,
0.533585,-0.00748043,-0.00105861,-0.358974,-0.00720875,0.00395837,-0.504715,0.376381,
0.536581,-0.00748043,-0.0171758,-0.4,-0.00727807,0.000592958,-0.50528,0.0592264,
0.539582,-0.00786404,-0.0494103,-0.413675,-0.00735589,-0.00283342,-0.505842,-0.275995,
0.542585,-0.00786404,-0.0494103,-0.447863,-0.00745602,-0.00672513,-0.506485,-0.586631,
0.545584,-0.00786404,-0.0816447,-0.488889,-0.0076248,-0.0127976,-0.507593,-0.856421,
0.548585,-0.00824765,-0.113879,-0.523077,-0.00786064,-0.0205203,-0.509029,-0.967525,
0.551584,-0.00863127,-0.113879,-0.57094,-0.00812825,-0.0289519,-0.51057,-0.993905,
0.554584,-0.00901488,-0.113879,-0.598291,-0.00836933,-0.0356224,-0.51165,-0.998391,
0.557584,-0.00901488,-0.0655275,-0.646154,-0.00860983,-0.041495,-0.512509,-0.999503,
0.560583,-0.00939849,-0.0655275,-0.659829,-0.0088222,-0.0455281,-0.512925,-0.999778,
0.563583,-0.00939849,-0.033293,-0.666667,-0.00903455,-0.0495041,-0.51331,-0.9999,
0.566596,-0.0097821,-0.0816447,-0.700855,-0.00921315,-0.051942,-0.513341,-0.999938,
0.569585,-0.0097821,-0.0977619,-0.694017,-0.00941997,-0.0550488,-0.513519,-0.999967,
0.572585,-0.0097821,-0.0655275,-0.694017,-0.00963032,-0.0581439,-0.513687,-0.999982,
0.575584,-0.0101657,-0.0655275,-0.707692,-0.00980413,-0.0594967,-0.513459,-0.999986,
0.578583,-0.0105493,-0.0655275,-0.735043,-0.00999831,-0.0615758,-0.513405,-0.999991,
0.581584,-0.0105493,-0.129996,-0.707692,-0.0102341,-0.064768,-0.5136,-0.999995,
0.584584,-0.0105493,-0.0655275,-0.728205,-0.0104139,-0.0658028,-0.513309,-0.999996,
0.587584,-0.0109329,-0.0494103,-0.748718,-0.0105843,-0.0662504,-0.512894,-0.999996,
0.590586,-0.0109329,-0.0171758,-0.748718,-0.0107848,-0.0678805,-0.512759,-0.999997,
0.593585,-0.0109329,-0.00105861,-0.776068,-0.0109368,-0.0678318,-0.512253,-0.999997,
0.596581,-0.0109329,-0.0494103,-0.782906,-0.0110255,-0.0655416,-0.511267,-0.999996,
0.599584,-0.0109329,0.0311758,-0.789744,-0.0111305,-0.0639086,-0.510464,-0.999994,
